MISSION ELAPSED TIME (mins),Rx(km)[J2000-EARTH],Ry(km)[J2000-EARTH],Rz(km)[J2000-EARTH],Vx(km/s)[J2000-EARTH],Vy(km/s)[J2000-EARTH],Vz(km/s)[J2000-EARTH],MASS (kg),WPSA,WPSA Range,DS54,DS54 Range,DS24,Range DS24,DS34,Range DS34
6536.25142,-368000,-132000,-59800,-0.476,-0.215,-0.155,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6537.25142,-368000,-132000,-59800,-0.476,-0.215,-0.155,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6538.25142,-368000,-132000,-59800,-0.476,-0.215,-0.155,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6539.25142,-368000,-132000,-59800,-0.476,-0.214,-0.155,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6540.25142,-368000,-132000,-59800,-0.476,-0.214,-0.155,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6541.25142,-368000,-132000,-59800,-0.476,-0.214,-0.155,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6542.25142,-368000,-132000,-59800,-0.475,-0.214,-0.155,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6543.25142,-368000,-132000,-59800,-0.475,-0.213,-0.155,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6544.25142,-368000,-132000,-59900,-0.475,-0.213,-0.154,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6545.25142,-368000,-132000,-59900,-0.475,-0.213,-0.154,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6546.25142,-368000,-132000,-59900,-0.475,-0.213,-0.154,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6547.25142,-368000,-132000,-59900,-0.475,-0.212,-0.154,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6548.25142,-368000,-132000,-59900,-0.475,-0.212,-0.154,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6549.25142,-368000,-132000,-59900,-0.475,-0.212,-0.154,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6550.25142,-368000,-132000,-59900,-0.475,-0.212,-0.154,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6551.25142,-368000,-132000,-59900,-0.475,-0.211,-0.154,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6552.25142,-369000,-132000,-59900,-0.475,-0.211,-0.154,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6553.25142,-369000,-132000,-59900,-0.475,-0.211,-0.154,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6554.25142,-369000,-132000,-59900,-0.475,-0.211,-0.153,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6555.25142,-369000,-132000,-60000,-0.475,-0.21,-0.153,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6556.25142,-369000,-132000,-60000,-0.475,-0.21,-0.153,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6557.25142,-369000,-132000,-60000,-0.475,-0.21,-0.153,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6558.25142,-369000,-132000,-60000,-0.475,-0.21,-0.153,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6559.25142,-369000,-132000,-60000,-0.475,-0.209,-0.153,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6560.25142,-369000,-132000,-60000,-0.475,-0.209,-0.153,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6561.25142,-369000,-132000,-60000,-0.475,-0.209,-0.153,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6562.25142,-369000,-132000,-60000,-0.475,-0.209,-0.153,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6563.25142,-369000,-132000,-60000,-0.475,-0.208,-0.152,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6564.25142,-369000,-132000,-60000,-0.475,-0.208,-0.152,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6565.25142,-369000,-132000,-60000,-0.475,-0.208,-0.152,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6566.25142,-369000,-132000,-60100,-0.475,-0.208,-0.152,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6567.25142,-369000,-132000,-60100,-0.475,-0.207,-0.152,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6568.25142,-369000,-132000,-60100,-0.475,-0.207,-0.152,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6569.25142,-369000,-132000,-60100,-0.475,-0.207,-0.152,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6570.25142,-369000,-132000,-60100,-0.475,-0.207,-0.152,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6571.25142,-369000,-132000,-60100,-0.475,-0.206,-0.152,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6572.25142,-369000,-132000,-60100,-0.475,-0.206,-0.151,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6573.25142,-369000,-132000,-60100,-0.475,-0.206,-0.151,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6574.25142,-369000,-132000,-60100,-0.475,-0.206,-0.151,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6575.25142,-369000,-132000,-60100,-0.475,-0.205,-0.151,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6576.25142,-369000,-132000,-60100,-0.475,-0.205,-0.151,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6577.25142,-369000,-132000,-60200,-0.475,-0.205,-0.151,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6578.25142,-369000,-132000,-60200,-0.475,-0.204,-0.151,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6579.25142,-369000,-132000,-60200,-0.475,-0.204,-0.151,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6580.25142,-369000,-132000,-60200,-0.475,-0.204,-0.15,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6581.25142,-369000,-132000,-60200,-0.475,-0.204,-0.15,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6582.25142,-369000,-132000,-60200,-0.475,-0.203,-0.15,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6583.25142,-369000,-132000,-60200,-0.475,-0.203,-0.15,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6584.25142,-369000,-132000,-60200,-0.475,-0.203,-0.15,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6585.25142,-369000,-132000,-60200,-0.475,-0.203,-0.15,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6586.25142,-369000,-132000,-60200,-0.475,-0.202,-0.15,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6587.25142,-370000,-132000,-60200,-0.475,-0.202,-0.15,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6588.25142,-370000,-132000,-60300,-0.475,-0.202,-0.15,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6589.25142,-370000,-132000,-60300,-0.475,-0.201,-0.149,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6590.25142,-370000,-132000,-60300,-0.475,-0.201,-0.149,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6591.25142,-370000,-132000,-60300,-0.475,-0.201,-0.149,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6592.25142,-370000,-132000,-60300,-0.475,-0.201,-0.149,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6593.25142,-370000,-132000,-60300,-0.475,-0.2,-0.149,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6594.25142,-370000,-132000,-60300,-0.475,-0.2,-0.149,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6595.25142,-370000,-132000,-60300,-0.475,-0.2,-0.149,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6596.25142,-370000,-132000,-60300,-0.475,-0.2,-0.149,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6597.25142,-370000,-132000,-60300,-0.475,-0.199,-0.148,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6598.25142,-370000,-132000,-60300,-0.475,-0.199,-0.148,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6599.25142,-370000,-132000,-60400,-0.475,-0.199,-0.148,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6600.25142,-370000,-132000,-60400,-0.475,-0.198,-0.148,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6601.25142,-370000,-132000,-60400,-0.475,-0.198,-0.148,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6602.25142,-370000,-132000,-60400,-0.475,-0.198,-0.148,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6603.25142,-370000,-132000,-60400,-0.475,-0.198,-0.148,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6604.25142,-370000,-132000,-60400,-0.475,-0.197,-0.148,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6605.25142,-370000,-132000,-60400,-0.475,-0.197,-0.147,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6606.25142,-370000,-132000,-60400,-0.475,-0.197,-0.147,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6607.25142,-370000,-132000,-60400,-0.475,-0.196,-0.147,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6608.25142,-370000,-133000,-60400,-0.475,-0.196,-0.147,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6609.25142,-370000,-133000,-60400,-0.475,-0.196,-0.147,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6610.25142,-370000,-133000,-60500,-0.475,-0.195,-0.147,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6611.25142,-370000,-133000,-60500,-0.475,-0.195,-0.147,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6612.25142,-370000,-133000,-60500,-0.475,-0.195,-0.147,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6613.25142,-370000,-133000,-60500,-0.475,-0.195,-0.146,22666.29909,1,397486.5289,0,,1,402361.8948,1,406149.4237
6614.25142,-370000,-133000,-60500,-0.475,-0.194,-0.146,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6615.25142,-370000,-133000,-60500,-0.475,-0.194,-0.146,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6616.25142,-370000,-133000,-60500,-0.475,-0.194,-0.146,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6617.25142,-370000,-133000,-60500,-0.475,-0.193,-0.146,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6618.25142,-370000,-133000,-60500,-0.475,-0.193,-0.146,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6619.25142,-370000,-133000,-60500,-0.475,-0.193,-0.146,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6620.25142,-370000,-133000,-60500,-0.475,-0.192,-0.145,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6621.25142,-370000,-133000,-60500,-0.475,-0.192,-0.145,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6622.25142,-371000,-133000,-60600,-0.475,-0.192,-0.145,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6623.25142,-371000,-133000,-60600,-0.475,-0.192,-0.145,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6624.25142,-371000,-133000,-60600,-0.475,-0.191,-0.145,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6625.25142,-371000,-133000,-60600,-0.475,-0.191,-0.145,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6626.25142,-371000,-133000,-60600,-0.475,-0.191,-0.145,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6627.25142,-371000,-133000,-60600,-0.475,-0.19,-0.145,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6628.25142,-371000,-133000,-60600,-0.475,-0.19,-0.144,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6629.25142,-371000,-133000,-60600,-0.475,-0.19,-0.144,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6630.25142,-371000,-133000,-60600,-0.475,-0.189,-0.144,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6631.25142,-371000,-133000,-60600,-0.475,-0.189,-0.144,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6632.25142,-371000,-133000,-60600,-0.475,-0.189,-0.144,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6633.25142,-371000,-133000,-60700,-0.475,-0.188,-0.144,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6634.25142,-371000,-133000,-60700,-0.475,-0.188,-0.144,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6635.25142,-371000,-133000,-60700,-0.475,-0.188,-0.143,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6636.25142,-371000,-133000,-60700,-0.475,-0.187,-0.143,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6637.25142,-371000,-133000,-60700,-0.475,-0.187,-0.143,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6638.25142,-371000,-133000,-60700,-0.475,-0.187,-0.143,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6639.25142,-371000,-133000,-60700,-0.475,-0.186,-0.143,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6640.25142,-371000,-133000,-60700,-0.475,-0.186,-0.143,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6641.25142,-371000,-133000,-60700,-0.475,-0.186,-0.143,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6642.25142,-371000,-133000,-60700,-0.475,-0.185,-0.142,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6643.25142,-371000,-133000,-60700,-0.475,-0.185,-0.142,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6644.25142,-371000,-133000,-60700,-0.475,-0.185,-0.142,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6645.25142,-371000,-133000,-60800,-0.475,-0.184,-0.142,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6646.25142,-371000,-133000,-60800,-0.475,-0.184,-0.142,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6647.25142,-371000,-133000,-60800,-0.475,-0.184,-0.142,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6648.25142,-371000,-133000,-60800,-0.475,-0.183,-0.142,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6649.25142,-371000,-133000,-60800,-0.475,-0.183,-0.141,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6650.25142,-371000,-133000,-60800,-0.475,-0.183,-0.141,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6651.25142,-371000,-133000,-60800,-0.475,-0.182,-0.141,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6652.25142,-371000,-133000,-60800,-0.475,-0.182,-0.141,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6653.25142,-371000,-133000,-60800,-0.475,-0.182,-0.141,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6654.25142,-371000,-133000,-60800,-0.475,-0.181,-0.141,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6655.25142,-371000,-133000,-60800,-0.475,-0.181,-0.141,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6656.25142,-371000,-133000,-60800,-0.475,-0.181,-0.14,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6657.25142,-372000,-133000,-60900,-0.475,-0.18,-0.14,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6658.25142,-372000,-133000,-60900,-0.475,-0.18,-0.14,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6659.25142,-372000,-133000,-60900,-0.475,-0.18,-0.14,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6660.25142,-372000,-133000,-60900,-0.475,-0.179,-0.14,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6661.25142,-372000,-133000,-60900,-0.475,-0.179,-0.14,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6662.25142,-372000,-133000,-60900,-0.475,-0.178,-0.139,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6663.25142,-372000,-133000,-60900,-0.475,-0.178,-0.139,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6664.25142,-372000,-133000,-60900,-0.475,-0.178,-0.139,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6665.25142,-372000,-133000,-60900,-0.475,-0.177,-0.139,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6666.25142,-372000,-133000,-60900,-0.475,-0.177,-0.139,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6667.25142,-372000,-133000,-60900,-0.475,-0.177,-0.139,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6668.25142,-372000,-133000,-60900,-0.475,-0.176,-0.138,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6669.25142,-372000,-133000,-61000,-0.475,-0.176,-0.138,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6670.25142,-372000,-133000,-61000,-0.475,-0.176,-0.138,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6671.25142,-372000,-133000,-61000,-0.475,-0.175,-0.138,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6672.25142,-372000,-133000,-61000,-0.475,-0.175,-0.138,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6673.25142,-372000,-133000,-61000,-0.475,-0.174,-0.138,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6674.25142,-372000,-133000,-61000,-0.475,-0.174,-0.138,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6675.25142,-372000,-133000,-61000,-0.475,-0.174,-0.137,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6676.25142,-372000,-133000,-61000,-0.475,-0.173,-0.137,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6677.25142,-372000,-133000,-61000,-0.475,-0.173,-0.137,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6678.25142,-372000,-133000,-61000,-0.475,-0.173,-0.137,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6679.25142,-372000,-133000,-61000,-0.475,-0.172,-0.137,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6680.25142,-372000,-133000,-61000,-0.475,-0.172,-0.137,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6681.25142,-372000,-133000,-61100,-0.475,-0.171,-0.136,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6682.25142,-372000,-133000,-61100,-0.475,-0.171,-0.136,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6683.25142,-372000,-133000,-61100,-0.475,-0.171,-0.136,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6684.25142,-372000,-133000,-61100,-0.475,-0.17,-0.136,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6685.25142,-372000,-133000,-61100,-0.475,-0.17,-0.136,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6686.25142,-372000,-133000,-61100,-0.475,-0.169,-0.136,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6687.25142,-372000,-133000,-61100,-0.476,-0.169,-0.135,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6688.25142,-372000,-133000,-61100,-0.476,-0.169,-0.135,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6689.25142,-372000,-133000,-61100,-0.476,-0.168,-0.135,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6690.25142,-372000,-133000,-61100,-0.476,-0.168,-0.135,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6691.25142,-372000,-133000,-61100,-0.476,-0.167,-0.135,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6692.25142,-373000,-133000,-61100,-0.476,-0.167,-0.135,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6693.25142,-373000,-133000,-61200,-0.476,-0.167,-0.134,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6694.25142,-373000,-133000,-61200,-0.476,-0.166,-0.134,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6695.25142,-373000,-133000,-61200,-0.476,-0.166,-0.134,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6696.25142,-373000,-133000,-61200,-0.476,-0.165,-0.134,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6697.25142,-373000,-133000,-61200,-0.476,-0.165,-0.134,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6698.25142,-373000,-133000,-61200,-0.476,-0.165,-0.133,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6699.25142,-373000,-133000,-61200,-0.476,-0.164,-0.133,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6700.25142,-373000,-134000,-61200,-0.476,-0.164,-0.133,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6701.25142,-373000,-134000,-61200,-0.476,-0.163,-0.133,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6702.25142,-373000,-134000,-61200,-0.476,-0.163,-0.133,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6703.25142,-373000,-134000,-61200,-0.476,-0.162,-0.133,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6704.25142,-373000,-134000,-61200,-0.476,-0.162,-0.132,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6705.25142,-373000,-134000,-61200,-0.476,-0.162,-0.132,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6706.25142,-373000,-134000,-61300,-0.476,-0.161,-0.132,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6707.25142,-373000,-134000,-61300,-0.476,-0.161,-0.132,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6708.25142,-373000,-134000,-61300,-0.476,-0.16,-0.132,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6709.25142,-373000,-134000,-61300,-0.476,-0.16,-0.131,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6710.25142,-373000,-134000,-61300,-0.476,-0.159,-0.131,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6711.25142,-373000,-134000,-61300,-0.476,-0.159,-0.131,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6712.25142,-373000,-134000,-61300,-0.476,-0.159,-0.131,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6713.25142,-373000,-134000,-61300,-0.476,-0.158,-0.131,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6714.25142,-373000,-134000,-61300,-0.476,-0.158,-0.131,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6715.25142,-373000,-134000,-61300,-0.476,-0.157,-0.13,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6716.25142,-373000,-134000,-61300,-0.476,-0.157,-0.13,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6717.25142,-373000,-134000,-61300,-0.476,-0.156,-0.13,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6718.25142,-373000,-134000,-61400,-0.477,-0.156,-0.13,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6719.25142,-373000,-134000,-61400,-0.477,-0.155,-0.13,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6720.25142,-373000,-134000,-61400,-0.477,-0.155,-0.129,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6721.25142,-373000,-134000,-61400,-0.477,-0.154,-0.129,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6722.25142,-373000,-134000,-61400,-0.477,-0.154,-0.129,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6723.25142,-373000,-134000,-61400,-0.477,-0.154,-0.129,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6724.25142,-373000,-134000,-61400,-0.477,-0.153,-0.129,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6725.25142,-373000,-134000,-61400,-0.477,-0.153,-0.128,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6726.25142,-373000,-134000,-61400,-0.477,-0.152,-0.128,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6727.25142,-374000,-134000,-61400,-0.477,-0.152,-0.128,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6728.25142,-374000,-134000,-61400,-0.477,-0.151,-0.128,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6729.25142,-374000,-134000,-61400,-0.477,-0.151,-0.128,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6730.25142,-374000,-134000,-61400,-0.477,-0.15,-0.127,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6731.25142,-374000,-134000,-61500,-0.477,-0.15,-0.127,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6732.25142,-374000,-134000,-61500,-0.477,-0.149,-0.127,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6733.25142,-374000,-134000,-61500,-0.477,-0.149,-0.127,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6734.25142,-374000,-134000,-61500,-0.477,-0.148,-0.127,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6735.25142,-374000,-134000,-61500,-0.477,-0.148,-0.126,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6736.25142,-374000,-134000,-61500,-0.477,-0.147,-0.126,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6737.25142,-374000,-134000,-61500,-0.477,-0.147,-0.126,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6738.25142,-374000,-134000,-61500,-0.477,-0.146,-0.126,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6739.25142,-374000,-134000,-61500,-0.477,-0.146,-0.125,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6740.25142,-374000,-134000,-61500,-0.477,-0.145,-0.125,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6741.25142,-374000,-134000,-61500,-0.477,-0.145,-0.125,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6742.25142,-374000,-134000,-61500,-0.478,-0.144,-0.125,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6743.25142,-374000,-134000,-61500,-0.478,-0.144,-0.125,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6744.25142,-374000,-134000,-61500,-0.478,-0.143,-0.124,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6745.25142,-374000,-134000,-61600,-0.478,-0.143,-0.124,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6746.25142,-374000,-134000,-61600,-0.478,-0.142,-0.124,22666.29909,0,,0,,1,402361.8948,1,406149.4237
6747.25142,-374000,-134000,-61600,-0.478,-0.142,-0.124,22666.29909,0,,0,,1,402361.8948,1,406149.4237
