MISSION ELAPSED TIME (min),Rx(km)[J2000-EARTH],Ry(km)[J2000-EARTH],Rz(km)[J2000-EARTH],Vx(km/s)[J2000-EARTH],Vy(km/s)[J2000-EARTH],Vz(km/s)[J2000-EARTH],MASS (kg),EARTH Rx(km)[J2000-EARTH],EARTH Ry(km)[J2000-EARTH],EARTH Rz(km)[J2000-EARTH],EARTH Vx(km/s)[J2000-EARTH],EARTH Vy(km/s)[J2000-EARTH],EARTH Vz(km/s)[J2000-EARTH],MOON Rx(km)[J2000-EARTH],MOON Ry(km)[J2000-EARTH],MOON Rz(km)[J2000-EARTH],MOON Vx(km/s)[J2000-EARTH],MOON Vy(km/s)[J2000-EARTH],MOON Vz(km/s)[J2000-EARTH]
6761.788658,-374465.0166,-134080.5153,-61687.29371,-0.478430088,-0.134071759,-0.120587817,22585.21797,0,0,0,0,0,0,-381728.9213,-114544.6617,-53579.41357,0.329128838,-0.803109737,-0.441132492
6762.788658,-374493.724,-134088.5427,-61694.52189,-0.47848142,-0.133507625,-0.120351485,22585.21797,0,0,0,0,0,0,-381709.1693,-114592.847,-53605.88093,0.329271732,-0.803067801,-0.441112842
6763.788658,-374522.4344,-134096.5361,-61701.73586,-0.478532973,-0.13294055,-0.120113999,22585.21797,0,0,0,0,0,0,-381689.4087,-114641.0298,-53632.34711,0.329414619,-0.803025847,-0.441093182
6764.788658,-374551.1479,-134104.4955,-61708.93555,-0.478584744,-0.132370509,-0.119875352,22585.21797,0,0,0,0,0,0,-381669.6396,-114689.2101,-53658.81211,0.329557501,-0.802983875,-0.441073512
6765.788658,-374579.8646,-134112.4205,-61716.12088,-0.478636726,-0.131797479,-0.119635534,22585.21797,0,0,0,0,0,0,-381649.8618,-114737.3879,-53685.27593,0.329700377,-0.802941885,-0.441053832
6766.788658,-374608.5843,-134120.3111,-61723.29179,-0.478688913,-0.131221436,-0.119394536,22585.21797,0,0,0,0,0,0,-381630.0755,-114785.5631,-53711.73857,0.329843248,-0.802899876,-0.441034141
6767.788658,-374637.3072,-134128.167,-61730.4482,-0.478741302,-0.130642354,-0.119152349,22585.21797,0,0,0,0,0,0,-381610.2806,-114833.7359,-53738.20003,0.329986112,-0.802857849,-0.441014441
6768.788658,-374666.0333,-134135.9881,-61737.59005,-0.478793885,-0.13006021,-0.118908965,22585.21797,0,0,0,0,0,0,-381590.4772,-114881.9061,-53764.6603,0.33012897,-0.802815804,-0.440994731
6769.788658,-374694.7625,-134143.7742,-61744.71725,-0.478846656,-0.129474978,-0.118664374,22585.21797,0,0,0,0,0,0,-381570.6651,-114930.0738,-53791.1194,0.330271823,-0.802773741,-0.440975011
6770.788658,-374723.4949,-134151.5251,-61751.82975,-0.478899611,-0.128886634,-0.118418566,22585.21797,0,0,0,0,0,0,-381550.8446,-114978.2389,-53817.57731,0.33041467,-0.802731659,-0.440955281
6771.788658,-374752.2305,-134159.2405,-61758.92745,-0.478952743,-0.128295151,-0.118171533,22585.21797,0,0,0,0,0,0,-381531.0154,-115026.4016,-53844.03403,0.330557511,-0.802689559,-0.440935541
6772.788658,-374780.9692,-134166.9204,-61766.01031,-0.479006044,-0.127700505,-0.117923265,22585.21797,0,0,0,0,0,0,-381511.1777,-115074.5617,-53870.48957,0.330700346,-0.802647441,-0.44091579
6773.788658,-374809.7112,-134174.5645,-61773.07822,-0.47905951,-0.127102669,-0.117673753,22585.21797,0,0,0,0,0,0,-381491.3313,-115122.7193,-53896.94392,0.330843175,-0.802605305,-0.44089603
6774.788658,-374838.4564,-134182.1727,-61780.13113,-0.479113134,-0.126501618,-0.117422986,22585.21797,0,0,0,0,0,0,-381471.4765,-115170.8743,-53923.39709,0.330985999,-0.802563151,-0.44087626
6775.788658,-374867.2048,-134189.7447,-61787.16895,-0.479166908,-0.125897324,-0.117170955,22585.21797,0,0,0,0,0,0,-381451.613,-115219.0268,-53949.84908,0.331128816,-0.802520978,-0.44085648
6776.788658,-374895.9564,-134197.2803,-61794.19162,-0.479220826,-0.125289761,-0.116917651,22585.21797,0,0,0,0,0,0,-381431.741,-115267.1768,-53976.29987,0.331271628,-0.802478787,-0.44083669
6777.788658,-374924.7113,-134204.7794,-61801.19905,-0.479274881,-0.124678902,-0.116663063,22585.21797,0,0,0,0,0,0,-381411.8604,-115315.3243,-54002.74948,0.331414433,-0.802436578,-0.440816889
6778.788658,-374953.4694,-134212.2417,-61808.19116,-0.479329065,-0.124064721,-0.116407182,22585.21797,0,0,0,0,0,0,-381391.9713,-115363.4692,-54029.1979,0.331557233,-0.802394351,-0.440797079
6779.788658,-374982.2308,-134219.6671,-61815.16788,-0.479383371,-0.123447188,-0.116149998,22585.21797,0,0,0,0,0,0,-381372.0736,-115411.6116,-54055.64513,0.331700027,-0.802352106,-0.440777259
6780.788658,-375010.9954,-134227.0553,-61822.12913,-0.479437792,-0.122826277,-0.115891499,22585.21797,0,0,0,0,0,0,-381352.1673,-115459.7515,-54082.09117,0.331842816,-0.802309842,-0.440757429
6781.788658,-375039.7633,-134234.4061,-61829.07484,-0.47949232,-0.12220196,-0.115631677,22585.21797,0,0,0,0,0,0,-381332.2524,-115507.8888,-54108.53602,0.331985598,-0.80226756,-0.440737588
6782.788658,-375068.5345,-134241.7194,-61836.00491,-0.479546947,-0.121574208,-0.115370521,22585.21797,0,0,0,0,0,0,-381312.329,-115556.0236,-54134.97968,0.332128374,-0.80222526,-0.440717738
6783.788658,-375097.3089,-134248.995,-61842.91927,-0.479601664,-0.120942993,-0.115108019,22585.21797,0,0,0,0,0,0,-381292.397,-115604.1558,-54161.42215,0.332271145,-0.802182941,-0.440697878
6784.788658,-375126.0867,-134256.2325,-61849.81784,-0.479656464,-0.120308286,-0.114844163,22585.21797,0,0,0,0,0,0,-381272.4565,-115652.2855,-54187.86342,0.332413909,-0.802140605,-0.440678008
6785.788658,-375154.8677,-134263.4319,-61856.70054,-0.479711338,-0.119670057,-0.114578941,22585.21797,0,0,0,0,0,0,-381252.5074,-115700.4127,-54214.30351,0.332556668,-0.80209825,-0.440658127
6786.788658,-375183.652,-134270.5929,-61863.56729,-0.479766278,-0.119028278,-0.114312342,22585.21797,0,0,0,0,0,0,-381232.5497,-115748.5373,-54240.7424,0.332699421,-0.802055877,-0.440638237
6787.788658,-375212.4397,-134277.7152,-61870.418,-0.479821273,-0.118382917,-0.114044356,22585.21797,0,0,0,0,0,0,-381212.5834,-115796.6594,-54267.1801,0.332842168,-0.802013486,-0.440618337
6788.788658,-375241.2306,-134284.7988,-61877.25258,-0.479876317,-0.117733946,-0.113774971,22585.21797,0,0,0,0,0,0,-381192.6086,-115844.7789,-54293.6166,0.332984909,-0.801971077,-0.440598427
6789.788658,-375270.0248,-134291.8432,-61884.07097,-0.479931398,-0.117081334,-0.113504177,22585.21797,0,0,0,0,0,0,-381172.6252,-115892.8959,-54320.05191,0.333127644,-0.801928649,-0.440578506
6790.788658,-375298.8224,-134298.8484,-61890.87306,-0.479986508,-0.116425051,-0.113231963,22585.21797,0,0,0,0,0,0,-381152.6333,-115941.0104,-54346.48602,0.333270373,-0.801886203,-0.440558576
6791.788658,-375327.6232,-134305.8142,-61897.65877,-0.480041637,-0.115765064,-0.112958317,22585.21797,0,0,0,0,0,0,-381132.6328,-115989.1223,-54372.91894,0.333413096,-0.801843739,-0.440538636
6792.788658,-375356.4274,-134312.7402,-61904.42803,-0.480096775,-0.115101344,-0.112683228,22585.21797,0,0,0,0,0,0,-381112.6237,-116037.2316,-54399.35066,0.333555814,-0.801801257,-0.440518686
6793.788658,-375385.2348,-134319.6262,-61911.18073,-0.480151911,-0.114433858,-0.112406684,22585.21797,0,0,0,0,0,0,-381092.6061,-116085.3384,-54425.78118,0.333698525,-0.801758756,-0.440498725
6794.788658,-375414.0456,-134326.4722,-61917.9168,-0.480207036,-0.113762574,-0.112128674,22585.21797,0,0,0,0,0,0,-381072.5799,-116133.4427,-54452.2105,0.333841231,-0.801716238,-0.440478755
6795.788658,-375442.8597,-134333.2777,-61924.63614,-0.480262139,-0.113087461,-0.111849187,22585.21797,0,0,0,0,0,0,-381052.5451,-116181.5444,-54478.63863,0.33398393,-0.801673701,-0.440458775
6796.788658,-375471.677,-134340.0426,-61931.33867,-0.480317209,-0.112408485,-0.11156821,22585.21797,0,0,0,0,0,0,-381032.5018,-116229.6435,-54505.06556,0.334126624,-0.801631146,-0.440438785
6797.788658,-375500.4977,-134346.7666,-61938.0243,-0.480372234,-0.111725614,-0.111285732,22585.21797,0,0,0,0,0,0,-381012.4499,-116277.7401,-54531.49128,0.334269312,-0.801588572,-0.440418784
6798.788658,-375529.3217,-134353.4496,-61944.69293,-0.480427204,-0.111038815,-0.111001741,22585.21797,0,0,0,0,0,0,-380992.3895,-116325.8341,-54557.91581,0.334411994,-0.801545981,-0.440398774
6799.788658,-375558.149,-134360.0912,-61951.34448,-0.480482107,-0.110348053,-0.110716225,22585.21797,0,0,0,0,0,0,-380972.3205,-116373.9256,-54584.33914,0.33455467,-0.801503371,-0.440378754
6800.788658,-375586.9796,-134366.6913,-61957.97885,-0.480536931,-0.109653296,-0.110429171,22585.21797,0,0,0,0,0,0,-380952.243,-116422.0146,-54610.76126,0.33469734,-0.801460743,-0.440358724
6801.788658,-375615.8134,-134373.2495,-61964.59595,-0.480591663,-0.108954508,-0.110140567,22585.21797,0,0,0,0,0,0,-380932.1568,-116470.1009,-54637.18218,0.334840004,-0.801418097,-0.440338683
6802.788658,-375644.6506,-134379.7657,-61971.19568,-0.480646292,-0.108251656,-0.1098504,22585.21797,0,0,0,0,0,0,-380912.0622,-116518.1847,-54663.6019,0.334982662,-0.801375433,-0.440318633
6803.788658,-375673.491,-134386.2396,-61977.77796,-0.480700805,-0.107544704,-0.109558659,22585.21797,0,0,0,0,0,0,-380891.9589,-116566.266,-54690.02042,0.335125314,-0.80133275,-0.440298573
6804.788658,-375702.3346,-134392.671,-61984.34269,-0.480755189,-0.106833617,-0.109265331,22585.21797,0,0,0,0,0,0,-380871.8471,-116614.3447,-54716.43773,0.33526796,-0.801290049,-0.440278503
6805.788658,-375731.1816,-134399.0596,-61990.88977,-0.48080943,-0.106118359,-0.108970402,22585.21797,0,0,0,0,0,0,-380851.7268,-116662.4208,-54742.85384,0.3354106,-0.80124733,-0.440258422
6806.788658,-375760.0318,-134405.4051,-61997.41911,-0.480863515,-0.105398895,-0.108673861,22585.21797,0,0,0,0,0,0,-380831.5978,-116710.4943,-54769.26874,0.335553235,-0.801204593,-0.440238332
6807.788658,-375788.8852,-134411.7074,-62003.9306,-0.480917431,-0.104675188,-0.108375693,22585.21797,0,0,0,0,0,0,-380811.4604,-116758.5653,-54795.68244,0.335695863,-0.801161838,-0.440218232
6808.788658,-375817.7419,-134417.9661,-62010.42416,-0.480971163,-0.103947201,-0.108075886,22585.21797,0,0,0,0,0,0,-380791.3143,-116806.6338,-54822.09493,0.335838486,-0.801119064,-0.440198122
6809.788658,-375846.6017,-134424.1809,-62016.89967,-0.481024696,-0.103214898,-0.107774427,22585.21797,0,0,0,0,0,0,-380771.1597,-116854.6996,-54848.50621,0.335981102,-0.801076272,-0.440178001
6810.788658,-375875.4648,-134430.3518,-62023.35705,-0.481078016,-0.10247824,-0.107471302,22585.21797,0,0,0,0,0,0,-380750.9966,-116902.7629,-54874.91629,0.336123712,-0.801033462,-0.440157871
6811.788658,-375904.3311,-134436.4782,-62029.7962,-0.481131108,-0.10173719,-0.107166498,22585.21797,0,0,0,0,0,0,-380730.8249,-116950.8236,-54901.32516,0.336266317,-0.800990634,-0.440137731
6812.788658,-375933.2006,-134442.5601,-62036.217,-0.481183957,-0.10099171,-0.10686,22585.21797,0,0,0,0,0,0,-380710.6446,-116998.8818,-54927.73282,0.336408916,-0.800947788,-0.440117581
6813.788658,-375962.0732,-134448.5972,-62042.61936,-0.481236545,-0.100241761,-0.106551797,22585.21797,0,0,0,0,0,0,-380690.4558,-117046.9374,-54954.13927,0.336551508,-0.800904923,-0.44009742
6814.788658,-375990.9489,-134454.5891,-62049.00318,-0.481288859,-0.099487304,-0.106241873,22585.21797,0,0,0,0,0,0,-380670.2585,-117094.9904,-54980.54451,0.336694095,-0.80086204,-0.44007725
6815.788658,-376019.8278,-134460.5355,-62055.36835,-0.481340881,-0.0987283,-0.105930215,22585.21797,0,0,0,0,0,0,-380650.0525,-117143.0408,-55006.94854,0.336836675,-0.800819139,-0.44005707
6816.788658,-376048.7098,-134466.4364,-62061.71477,-0.481392593,-0.097964708,-0.105616808,22585.21797,0,0,0,0,0,0,-380629.8381,-117191.0887,-55033.35135,0.33697925,-0.80077622,-0.44003688
6817.788658,-376077.5949,-134472.2912,-62068.04233,-0.48144398,-0.097196489,-0.105301639,22585.21797,0,0,0,0,0,0,-380609.615,-117239.134,-55059.75296,0.337121819,-0.800733283,-0.440016679
6818.788658,-376106.4831,-134478.0998,-62074.35093,-0.481495024,-0.096423603,-0.104984692,22585.21797,0,0,0,0,0,0,-380589.3834,-117287.1767,-55086.15336,0.337264381,-0.800690327,-0.439996469
6819.788658,-376135.3743,-134483.862,-62080.64046,-0.481545706,-0.095646007,-0.104665954,22585.21797,0,0,0,0,0,0,-380569.1433,-117335.2168,-55112.55254,0.337406938,-0.800647353,-0.439976249
6820.788658,-376164.2686,-134489.5773,-62086.91081,-0.481596009,-0.094863662,-0.104345411,22585.21797,0,0,0,0,0,0,-380548.8946,-117383.2543,-55138.95051,0.337549489,-0.800604361,-0.439956019
6821.788658,-376193.1658,-134495.2455,-62093.16187,-0.481645913,-0.094076524,-0.104023046,22585.21797,0,0,0,0,0,0,-380528.6374,-117431.2893,-55165.34726,0.337692034,-0.800561351,-0.439935779
6822.788658,-376222.0661,-134500.8664,-62099.39354,-0.4816954,-0.093284552,-0.103698846,22585.21797,0,0,0,0,0,0,-380508.3716,-117479.3217,-55191.7428,0.337834572,-0.800518322,-0.439915528
6823.788658,-376250.9693,-134506.4395,-62105.6057,-0.481744449,-0.092487703,-0.103372795,22585.21797,0,0,0,0,0,0,-380488.0972,-117527.3515,-55218.13712,0.337977105,-0.800475276,-0.439895268
6824.788658,-376279.8754,-134511.9648,-62111.79824,-0.481793042,-0.091685933,-0.103044878,22585.21797,0,0,0,0,0,0,-380467.8143,-117575.3787,-55244.53023,0.338119632,-0.800432211,-0.439874998
6825.788658,-376308.7844,-134517.4418,-62117.97105,-0.481841157,-0.090879201,-0.102715081,22585.21797,0,0,0,0,0,0,-380447.5229,-117623.4034,-55270.92212,0.338262152,-0.800389128,-0.439854718
6826.788658,-376337.6963,-134522.8702,-62124.12401,-0.481888775,-0.09006746,-0.102383387,22585.21797,0,0,0,0,0,0,-380427.2229,-117671.4254,-55297.3128,0.338404667,-0.800346027,-0.439834427
6827.788658,-376366.6111,-134528.2498,-62130.25701,-0.481935873,-0.089250668,-0.102049781,22585.21797,0,0,0,0,0,0,-380406.9143,-117719.4449,-55323.70225,0.338547176,-0.800302907,-0.439814127
6828.788658,-376395.5286,-134533.5802,-62136.36995,-0.481982429,-0.088428779,-0.101714247,22585.21797,0,0,0,0,0,0,-380386.5972,-117767.4618,-55350.09049,0.338689679,-0.80025977,-0.439793817
6829.788658,-376424.449,-134538.8611,-62142.46269,-0.482028423,-0.087601748,-0.10137677,22585.21797,0,0,0,0,0,0,-380366.2715,-117815.4761,-55376.47751,0.338832175,-0.800216614,-0.439773497
6830.788658,-376453.372,-134544.0923,-62148.53512,-0.48207383,-0.08676953,-0.101037334,22585.21797,0,0,0,0,0,0,-380345.9373,-117863.4878,-55402.86331,0.338974666,-0.80017344,-0.439753167
6831.788658,-376482.2978,-134549.2733,-62154.58713,-0.482118628,-0.085932077,-0.100695922,22585.21797,0,0,0,0,0,0,-380325.5946,-117911.4969,-55429.24789,0.339117151,-0.800130248,-0.439732826
6832.788658,-376511.2262,-134554.404,-62160.61859,-0.482162794,-0.085089344,-0.100352519,22585.21797,0,0,0,0,0,0,-380305.2433,-117959.5034,-55455.63125,0.339259629,-0.800087037,-0.439712476
6833.788658,-376540.1573,-134559.484,-62166.62939,-0.482206303,-0.084241284,-0.100007108,22585.21797,0,0,0,0,0,0,-380284.8834,-118007.5073,-55482.01339,0.339402102,-0.800043809,-0.439692116
6834.788658,-376569.091,-134564.5129,-62172.6194,-0.48224913,-0.083387848,-0.099659673,22585.21797,0,0,0,0,0,0,-380264.515,-118055.5087,-55508.3943,0.339544568,-0.800000562,-0.439671746
6835.788658,-376598.0272,-134569.4904,-62178.58851,-0.48229125,-0.082528989,-0.099310196,22585.21797,0,0,0,0,0,0,-380244.1381,-118103.5074,-55534.774,0.339687029,-0.799957297,-0.439651366
6836.788658,-376626.9659,-134574.4162,-62184.53658,-0.482332638,-0.081664659,-0.098958661,22585.21797,0,0,0,0,0,0,-380223.7526,-118151.5035,-55561.15247,0.339829483,-0.799914013,-0.439630976
6837.788658,-376655.9071,-134579.29,-62190.46351,-0.482373267,-0.080794808,-0.098605052,22585.21797,0,0,0,0,0,0,-380203.3585,-118199.4971,-55587.52971,0.339971932,-0.799870712,-0.439610575
6838.788658,-376684.8507,-134584.1115,-62196.36915,-0.48241311,-0.079919387,-0.098249351,22585.21797,0,0,0,0,0,0,-380182.956,-118247.488,-55613.90574,0.340114374,-0.799827392,-0.439590165
6839.788658,-376713.7967,-134588.8803,-62202.25339,-0.482452141,-0.079038346,-0.097891541,22585.21797,0,0,0,0,0,0,-380162.5448,-118295.4764,-55640.28053,0.340256811,-0.799784055,-0.439569745
6840.788658,-376742.7449,-134593.596,-62208.11609,-0.48249033,-0.078151635,-0.097531605,22585.21797,0,0,0,0,0,0,-380142.1251,-118343.4621,-55666.65411,0.340399241,-0.799740699,-0.439549315
6841.788658,-376771.6955,-134598.2583,-62213.95714,-0.48252765,-0.077259202,-0.097169525,22585.21797,0,0,0,0,0,0,-380121.6969,-118391.4452,-55693.02645,0.340541665,-0.799697325,-0.439528875
6842.788658,-376800.6482,-134602.867,-62219.77639,-0.482564071,-0.076360997,-0.096805284,22585.21797,0,0,0,0,0,0,-380101.2601,-118439.4258,-55719.39757,0.340684084,-0.799653932,-0.439508425
6843.788658,-376829.6032,-134607.4215,-62225.57373,-0.482599563,-0.075456967,-0.096438863,22585.21797,0,0,0,0,0,0,-380080.8148,-118487.4037,-55745.76746,0.340826496,-0.799610522,-0.439487964
6844.788658,-376858.5602,-134611.9217,-62231.34901,-0.482634097,-0.074547061,-0.096070245,22585.21797,0,0,0,0,0,0,-380060.361,-118535.379,-55772.13613,0.340968902,-0.799567093,-0.439467494
6845.788658,-376887.5192,-134616.3671,-62237.10211,-0.48266764,-0.073631225,-0.095699413,22585.21797,0,0,0,0,0,0,-380039.8986,-118583.3518,-55798.50356,0.341111302,-0.799523646,-0.439447014
6846.788658,-376916.4803,-134620.7573,-62242.8329,-0.482700161,-0.072709405,-0.095326346,22585.21797,0,0,0,0,0,0,-380019.4276,-118631.3219,-55824.86977,0.341253696,-0.799480181,-0.439426524
6847.788658,-376945.4432,-134625.0921,-62248.54123,-0.482731628,-0.071781549,-0.094951029,22585.21797,0,0,0,0,0,0,-379998.9481,-118679.2894,-55851.23474,0.341396084,-0.799436697,-0.439406024
6848.788658,-376974.408,-134629.371,-62254.22697,-0.482762008,-0.070847601,-0.094573441,22585.21797,0,0,0,0,0,0,-379978.4601,-118727.2543,-55877.59849,0.341538466,-0.799393196,-0.439385514
6849.788658,-377003.3746,-134633.5937,-62259.89,-0.482791266,-0.069907507,-0.094193564,22585.21797,0,0,0,0,0,0,-379957.9635,-118775.2166,-55903.961,0.341680841,-0.799349676,-0.439364994
6850.788658,-377032.343,-134637.7598,-62265.53016,-0.482819369,-0.068961211,-0.093811379,22585.21797,0,0,0,0,0,0,-379937.4584,-118823.1762,-55930.32229,0.341823211,-0.799306138,-0.439344464
6851.788658,-377061.3129,-134641.8689,-62271.14731,-0.48284628,-0.068008658,-0.093426868,22585.21797,0,0,0,0,0,0,-379916.9447,-118871.1333,-55956.68234,0.341965575,-0.799262582,-0.439323924
6852.788658,-377090.2845,-134645.9207,-62276.74133,-0.482871965,-0.06704979,-0.093040012,22585.21797,0,0,0,0,0,0,-379896.4225,-118919.0878,-55983.04116,0.342107932,-0.799219008,-0.439303374
6853.788658,-377119.2576,-134649.9147,-62282.31207,-0.482896385,-0.066084551,-0.092650791,22585.21797,0,0,0,0,0,0,-379875.8918,-118967.0396,-56009.39875,0.342250284,-0.799175415,-0.439282814
6854.788658,-377148.232,-134653.8507,-62287.85938,-0.482919505,-0.065112883,-0.092259185,22585.21797,0,0,0,0,0,0,-379855.3525,-119014.9888,-56035.7551,0.342392629,-0.799131805,-0.439262243
6855.788658,-377177.2079,-134657.7281,-62293.38312,-0.482941284,-0.064134729,-0.091865176,22585.21797,0,0,0,0,0,0,-379834.8046,-119062.9354,-56062.11021,0.342534969,-0.799088176,-0.439241663
6856.788658,-377206.185,-134661.5467,-62298.88315,-0.482961685,-0.063150029,-0.091468744,22585.21797,0,0,0,0,0,0,-379814.2483,-119110.8794,-56088.4641,0.342677302,-0.799044529,-0.439221073
6857.788658,-377235.1632,-134665.306,-62304.35932,-0.482980667,-0.062158724,-0.091069868,22585.21797,0,0,0,0,0,0,-379793.6834,-119158.8207,-56114.81674,0.342819629,-0.799000864,-0.439200473
6858.788658,-377264.1426,-134669.0056,-62309.81149,-0.48299819,-0.061160756,-0.090668529,22585.21797,0,0,0,0,0,0,-379773.1099,-119206.7595,-56141.16815,0.34296195,-0.79895718,-0.439179863
6859.788658,-377293.123,-134672.6452,-62315.2395,-0.483014211,-0.060156063,-0.090264708,22585.21797,0,0,0,0,0,0,-379752.5279,-119254.6956,-56167.51833,0.343104265,-0.798913479,-0.439159243
6860.788658,-377322.1043,-134676.2242,-62320.6432,-0.483028689,-0.059144585,-0.089858383,22585.21797,0,0,0,0,0,0,-379731.9374,-119302.6291,-56193.86726,0.343246574,-0.798869759,-0.439138613
6861.788658,-377351.0864,-134679.7424,-62326.02245,-0.48304158,-0.05812626,-0.089449534,22585.21797,0,0,0,0,0,0,-379711.3383,-119350.56,-56220.21496,0.343388876,-0.798826021,-0.439117973
6862.788658,-377380.0692,-134683.1992,-62331.3771,-0.483052839,-0.057101027,-0.089038141,22585.21797,0,0,0,0,0,0,-379690.7307,-119398.4882,-56246.56142,0.343531173,-0.798782265,-0.439097323
6863.788658,-377409.0527,-134686.5944,-62336.70698,-0.483062421,-0.056068824,-0.088624183,22585.21797,0,0,0,0,0,0,-379670.1146,-119446.4139,-56272.90664,0.343673464,-0.79873849,-0.439076663
6864.788658,-377438.0367,-134689.9274,-62342.01195,-0.48307028,-0.055029587,-0.08820764,22585.21797,0,0,0,0,0,0,-379649.4899,-119494.3368,-56299.25062,0.343815748,-0.798694698,-0.439055993
6865.788658,-377467.0211,-134693.1978,-62347.29184,-0.483076369,-0.053983252,-0.08778849,22585.21797,0,0,0,0,0,0,-379628.8567,-119542.2572,-56325.59336,0.343958026,-0.798650887,-0.439035313
6866.788658,-377496.0058,-134696.4052,-62352.54651,-0.48308064,-0.052929757,-0.087366712,22585.21797,0,0,0,0,0,0,-379608.215,-119590.175,-56351.93486,0.344100298,-0.798607058,-0.439014623
6867.788658,-377524.9908,-134699.5492,-62357.77579,-0.483083044,-0.051869036,-0.086942285,22585.21797,0,0,0,0,0,0,-379587.5647,-119638.0901,-56378.27511,0.344242564,-0.798563211,-0.438993923
6868.788658,-377553.9758,-134702.6293,-62362.97953,-0.483083529,-0.050801024,-0.086515189,22585.21797,0,0,0,0,0,0,-379566.9059,-119686.0025,-56404.61413,0.344384824,-0.798519346,-0.438973213
6869.788658,-377582.9607,-134705.6452,-62368.15756,-0.483082046,-0.049725656,-0.086085401,22585.21797,0,0,0,0,0,0,-379546.2385,-119733.9124,-56430.9519,0.344527078,-0.798475462,-0.438952494
